"sourceIso","destinationIso","year","originalContributionMillionUSD","nContributions","occurrences","deathsEM","normalizedDamageEM","govtRecipientSum","sourceGDPperCapita","sourceExportDepend","dyadID","destinationGDPperCapita","damageQuant","destinationImportDepend","institutionalAffinity","politicalAffinity","politicalAffinityQuant","politicalAffinity_2","politicalAffinity_3","normalizedDamageEMLogged","normalizedDamageEMCubedRoot","originalContributionMillionUSDLogged","binContribution","binDisaster","pctGovtContributions"
"MEX","PNG",2001,0,0,1,0,0,0,7.341882,0,"MEXPNG",0.5390032,1,0,-4,-0.4324813,3,0.18704007484969,-0.0808913347230912,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","POL",2001,0,0,2,0.297,0.03762278,0,7.341882,0.000529643,"MEXPOL",4.981199,3,0.001672727,-1,-1.677735,2,2.814794730225,-4.72247963671404,-3.28014556071032,0.335081379204792,-25.3284360229345,0,1,NA
"MEX","PRT",2001,0,0,2,0.006,0,0,7.341882,0.000807184,"MEXPRT",11.72915,1,0.003379382,-2,-1.571967,2,2.471080249089,-3.88445660591969,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","ROU",2001,0,0,3,0.017,0.03395123,0,7.341882,4.79e-05,"MEXROU",1.839729,3,0.000488658,0,-1.637537,2,2.681527426369,-4.39110037719401,-3.38283019558954,0.32380620809685,-25.3284360229345,0,1,NA
"MEX","RUS",2001,0,0,10,0.798,0.01029658,0,7.341882,0.000316744,"MEXRUS",2.100362,3,0.00136336,-2,-0.7094194,3,0.50327588509636,-0.357033676439529,-4.5759434767474,0.21755262741999,-25.3284360229345,0,1,NA
"MEX","RWA",2001,0,0,2,0.012,0,0,7.341882,0,"MEXRWA",0.201057,1,0,-12,-0.1214239,3,0.01474376349121,-0.00179024526378033,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","SDN",2001,0,0,1,0.003,0.001553503,0,7.341882,0,"MEXSDN",0.3775254,3,0,-15,-0.9597096,3,0.92104251633216,-0.883933344932131,-6.4672428915727,0.115816569985269,-25.3284360229345,0,1,NA
"MEX","SLV",2001,0,2,4,1.159,1.386972,1,7.341882,0.001976146,"MEXSLV",2.079684,3,0.06242026,-1,-0.2012035,3,0.04048284841225,-0.00814529079051414,0.327122953681196,1.11520805571407,-25.3284360229345,0,1,0.5
"MEX","SVK",2001,0,0,1,0.001,0.002001087,0,7.341882,0.00013044,"MEXSVK",5.708083,3,0.001273873,-1,-1.541895,2,2.377440191025,-3.66576314334049,-6.21406474106754,0.12601492642519,-25.3284360229345,0,1,NA
"MEX","SWZ",2001,0,0,1,0,0,0,7.341882,0,"MEXSWZ",1.437635,1,0,-17,-0.0230981,3,0.00053352222361,-1.23233496731661e-05,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","SYR",2001,0,0,1,0.027,0,0,7.341882,0,"MEXSYR",1.258422,1,0,-15,-0.8980116,3,0.80642483373456,-0.724178855221706,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","TCD",2001,0,0,2,0.1,0.00599053,0,7.341882,0,"MEXTCD",0.1973156,3,0,-10,-0.5119136,3,0.26205553386496,-0.134149791740734,-5.11757538829834,0.181616408209045,-25.3284360229345,0,1,NA
"MEX","THA",2001,0,0,7,0.222,0.002425972,0,7.341882,0.000799306,"MEXTHA",1.893145,3,0.002045109,-1,-0.0858619,3,0.00737226587161,-0.000632996755041591,-6.02152300603714,0.134367816958744,-25.3284360229345,0,1,NA
"MEX","TUR",2001,0,0,7,0.05,0.001278364,0,7.341882,0.00019471,"MEXTUR",3.119603,3,0.000746779,-1,-1.155645,3,1.335515366025,-1.54338165516996,-6.66217413572652,0.108530426741653,-25.3284360229345,0,1,NA
"MEX","TZA",2001,0,0,3,0.018,0,0,7.341882,1.23e-06,"MEXTZA",0.3043393,1,0.000109974,-9,-0.4227101,3,0.17868382864201,-0.0755314590736469,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","UGA",2001,0,0,3,0.012,0,0,7.341882,1.11e-06,"MEXUGA",0.2349841,1,0.000175398,-12,-0.1800154,3,0.03240554423716,-0.00583349700807005,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","UKR",2001,0,0,1,0.009,0.004041072,0,7.341882,1.27e-05,"MEXUKR",0.780738,3,0.00012744,-2,-0.9690539,3,0.93906546110521,-0.910005047439302,-5.511245273198,0.159281570615049,-25.3284360229345,0,1,NA
"MEX","URY",2001,0,0,1,0,0,0,7.341882,0.000233799,"MEXURY",6.281377,1,0.01217894,-2,-0.5465693,3,0.29873799970249,-0.16328101938079,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","USA",2001,0,0,27,0.153,0.008061157,0,7.341882,0,"MEXUSA",37.27362,3,0,-2,-3.155136,2,9.954883178496,-31.4090102922672,-4.82069818313807,0.200508348481055,-25.3284360229345,0,1,NA
"MEX","VNM",2001,0,0,7,0.392,0.04987735,0,7.341882,3.59e-05,"MEXVNM",0.4028251,3,0.000351461,-15,-0.8955516,3,0.80201266826256,-0.718243728282805,-2.99818828688714,0.368101672245761,-25.3284360229345,0,1,NA
"MEX","ZAF",2001,0,0,6,0.05,0,0,7.341882,0.000435897,"MEXZAF",2.621554,1,0.002493213,-1,-0.5660082,3,0.32036528246724,-0.181329376871774,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","ZMB",2001,0,0,1,0.005,0,0,7.341882,4.05e-07,"MEXZMB",0.3782736,1,5.96e-05,-3,-0.0439308,3,0.00192991518864,-8.47827181691061e-05,-25.3284360229345,0,-25.3284360229345,0,1,NA
"MEX","ZWE",2001,0,0,2,0.013,0.005439213,0,7.341882,2.72e-07,"MEXZWE",0.5480587,3,2.52e-05,-12,-0.2177937,3,0.04743409575969,-0.0103308472216572,-5.21412089585902,0.17586470533772,-25.3284360229345,0,1,NA
"NLD","AGO",2001,0,0,3,0.115,0,0,26.58412,0.000523409,"AGONLD",0.5261687,1,0.03510194,-13,-1.566361,2,2.453486782321,-3.8430460098431,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","ARG",2001,0,0,7,0.035,0.02915374,0,26.58412,0,"ARGNLD",7.170695,3,0,-2,-0.9063292,3,0.82143261877264,-0.744488368226112,-3.53517207218582,0.307773643209378,-25.3284360229345,0,1,NA
"NLD","AUS",2001,0,0,9,0.006,0.008691348,0,26.58412,0.002508704,"AUSNLD",19.48257,3,0.00866405,0,-0.1928927,3,0.03720759371329,-0.00717707321185953,-4.74542722975572,0.2056028102489,-25.3284360229345,0,1,NA
"NLD","BFA",2001,0,0,1,0,0,0,26.58412,4.55e-05,"BFANLD",0.2354912,1,0.01904696,-10,-2.047901,2,4.193898505801,-8.58868894392837,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","BGD",2001,0,0,7,0.253,0,0,26.58412,0.00037966,"BGDNLD",0.4025981,1,0.009727779,-4,-1.986637,2,3.946726569769,-7.84071303238618,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","BGR",2001,0,0,2,0.002,0,0,26.58412,0.000573188,"BGRNLD",1.757444,1,0.0184267,-1,-0.134419,3,0.018068467561,-0.00242874534108206,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","BOL",2001,0.207965,1,2,0.05,0.152186,0,26.58412,0,"BOLNLD",0.9582367,3,0,-1,-1.414625,3,2.001163890625,-2.83089646877539,-1.88265182195093,0.533897926409634,-1.57038548262236,1,1,0
"NLD","BRA",2001,0,0,5,0.098,0.000823771,0,26.58412,0,"BRANLD",3.146949,3,0,-2,-1.250106,3,1.562765011236,-1.95362191713619,-7.10161796716173,0.0937422772897807,-25.3284360229345,0,1,NA
"NLD","CAN",2001,0,0,2,0.011,0,0,26.58412,0,"CANNLD",23.69159,1,0,0,-0.016248,3,0.000263997504,-4.289431444992e-06,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","CHL",2001,0,0,4,0.006,0.001283956,0,26.58412,0,"CHLNLD",4.595666,3,0,-1,-1.094198,3,1.197269263204,-1.31004963325929,-6.65780933442587,0.108688446251573,-25.3284360229345,0,1,NA
"NLD","CHN",2001,0,0,32,0.922,0.03401323,0,26.58412,0.01239736,"CHNNLD",1.053108,3,0.006397688,-17,-1.911274,2,3.652968303076,-6.98182334049328,-3.38100571211155,0.324003194349444,-25.3284360229345,0,1,NA
"NLD","CMR",2001,0,0,2,0.03,0,0,26.58412,0.000146642,"CMRNLD",0.6617774,1,0.01829349,-14,-1.890138,2,3.572621659044,-6.75274795738211,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","COD",2001,0,0,4,0.062,0,0,26.58412,0.000144106,"CODNLD",0.1536996,1,0.04892635,-10,-2.361652,2,5.577400169104,-13.1718782641648,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","COL",2001,0,0,6,0.099,0,0,26.58412,0,"COLNLD",2.395857,1,0,-3,-1.556632,2,2.423103183424,-3.77187995461967,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","CRI",2001,0,0,1,0,0,0,26.58412,0,"CRINLD",3.981528,1,0,0,-1.492396,2,2.227245820816,-3.32393275400252,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","CUB",2001,0,0,1,0.005,0.03232047,0,26.58412,0,"CUBNLD",2.832189,3,0,-17,-2.524844,2,6.374837224336,-16.0954695168414,-3.43205450304637,0.318536513717672,-25.3284360229345,0,1,NA
"NLD","DEU",2001,0,0,1,0.006,0.001574844,0,26.58412,0.1796032,"DEUNLD",23.68732,3,0.08417537,0,-0.003362,3,1.1303044e-05,-3.8000833928e-08,-6.45359905287929,0.116344497103724,-25.3284360229345,0,1,NA
"NLD","DJI",2001,0,0,1,0,0,0,26.58412,8.43e-05,"DJINLD",0.7812322,1,0.02718485,-8,-2.116366,2,4.479005045956,-9.47921399308972,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","DOM",2001,0,0,1,0.003,4.11e-06,0,26.58412,0,"DOMNLD",2.943422,3,0,-2,-1.578372,2,2.491258170384,-3.93213214090534,-12.4020850963691,0.0160182084371072,-25.3284360229345,0,1,NA
"NLD","DZA",2001,0,0,1,0.921,0.05611446,0,26.58412,0.000642157,"DZANLD",1.732858,3,0.01520806,-13,-2.324276,2,5.402258924176,-12.5563407632481,-2.88036174547744,0.382846718812603,-25.3284360229345,0,1,NA
"NLD","ECU",2001,0.04,1,3,0.058,0.004592996,1,26.58412,0,"ECUNLD",1.903742,3,0,-4,-1.597129,2,2.550821042641,-4.07399026101218,-5.38322274235212,0.166225898479111,-3.2188758246182,1,1,1
"NLD","ESP",2001,0,0,1,0.01,0.001177797,0,26.58412,0.02872938,"ESPNLD",15.32361,3,0.04651052,0,-0.155909,3,0.024307616281,-0.00378977614675443,-6.74410952608837,0.105606378029602,-25.3284360229345,0,1,NA
"NLD","ETH",2001,2.235,2,3,0.005,0,0,26.58412,0.000181521,"ETHNLD",0.1201789,1,0.02351236,-9,-1.716675,2,2.946973055625,-5.05899497026505,-25.3284360229345,0,0.804241228070006,1,1,0
"NLD","FJI",2001,0,0,1,0.001,0,0,26.58412,2.12e-05,"FJINLD",2.038892,1,0.006395296,-5,-1.436082,3,2.062331510724,-2.96167716058354,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","FRA",2001,0,0,7,0.017,0.000980489,0,26.58412,0.1003706,"FRANLD",22.43356,3,0.07052868,-1,-0.298293,3,0.088978713849,-0.0265417274901598,-6.92745912095775,0.0993453571119579,-25.3284360229345,0,1,NA
"NLD","GBR",2001,0,0,2,0,0,0,26.58412,0,"GBRNLD",27.42759,1,0,0,-0.462569,3,0.213970079761,-0.098975925824966,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GEO",2001,0,0,1,0,0,0,26.58412,4.55e-05,"GEONLD",0.7339704,1,0.01393371,-5,-0.3720075,3,0.13838958005625,-0.0514819617027754,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GHA",2001,0,0,1,0.012,0,0,26.58412,0.000481899,"GHANLD",0.2736597,1,0.04156051,-4,-1.916664,2,3.673600888896,-7.04105857411496,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GIN",2001,0,0,1,0.009,0,0,26.58412,4.41e-05,"GINNLD",0.3158398,1,0.02041574,-11,-1.697272,2,2.880732241984,-4.88938617381667,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GMB",2001,0,0,1,0.001,0,0,26.58412,0.000105819,"GMBNLD",0.5410559,1,0.06263713,-15,-1.899557,2,3.608316796249,-6.85420342853236,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GRC",2001,0,0,3,0.011,0,0,26.58412,0.006838984,"GRCNLD",12.53818,1,0.05607272,0,-0.111221,3,0.012370110841,-0.00137581609784686,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","GTM",2001,0,0,4,0.055,0.007747213,0,26.58412,0,"GTMNLD",1.568376,3,0,-2,-1.2492,3,1.56050064,-1.949377399488,-4.86042211190555,0.197870855825022,-25.3284360229345,0,1,NA
"NLD","HND",2001,0,0,2,0.021,0.006767166,0,26.58412,0,"HNDNLD",1.130405,3,0,-3,-1.52932,2,2.3388196624,-3.57680368610157,-4.99567288974391,0.189148227829649,-25.3284360229345,0,1,NA
"NLD","HRV",2001,0,0,1,0,0,0,26.58412,0.000710295,"HRVNLD",5.245421,1,0.01792965,-2,-0.3555982,3,0.12645007984324,-0.0449654207821124,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","HTI",2001,0,0,2,0.026,5.69e-05,0,26.58412,0,"HTINLD",0.4137377,3,0,-12,-1.650672,2,2.724718051584,-4.49761579564426,-9.77421504108508,0.0384624922840379,-25.3284360229345,0,1,NA
"NLD","HUN",2001,0,0,2,0.081,0.000953494,0,26.58412,0.002970012,"HUNNLD",5.283034,3,0.02048677,0,-0.002363,3,5.583769e-06,-1.3194446147e-08,-6.95537741506204,0.0984251279823476,-25.3284360229345,0,1,NA
"NLD","IDN",2001,0,0,10,0.587,0.001276421,0,26.58412,0.001488987,"IDNNLD",0.7479817,3,0.01110394,-4,-2.191665,2,4.803395472225,-10.527433737634,-6.6636952033384,0.108475413316584,-25.3284360229345,0,1,NA
"NLD","IND",2001,3.477535,6,18,20.956,0.06381536,1,26.58412,0.002244381,"INDNLD",0.4470139,3,0.01033475,-1,-1.84384,2,3.3997459456,-6.2685875643351,-2.75176136509979,0.399614962818178,1.24632370946934,1,1,0.166666666666667
"NLD","IRN",2001,0,0,5,0.476,0.008377286,0,26.58412,0.001423622,"IRNNLD",1.890992,3,0.0199403,-7,-2.737333,2,7.492991952889,-20.5108141413775,-4.78223128209892,0.203095880354257,-25.3284360229345,0,1,NA
"NLD","ITA",2001,0,0,4,0.002,0.002450028,0,26.58412,0.06217117,"ITANLD",20.40081,3,0.06167804,0,-0.106194,3,0.011277165636,-0.00119756732754938,-6.01165582183779,0.134810488548646,-25.3284360229345,0,1,NA
"NLD","JAM",2001,0,0,1,0.001,0.06252051,0,26.58412,0,"JAMNLD",3.428457,3,0,-1,-1.574058,2,2.477658587364,-3.899978320709,-2.77226061591255,0.396893668371861,-25.3284360229345,0,1,NA
"NLD","JPN",2001,0,0,6,0.025,0.004282944,0,26.58412,0.00808376,"JPNNLD",33.84647,3,0.005346756,0,-0.4667212,3,0.21782867852944,-0.101665262237674,-5.45311465304701,0.162398045710829,-25.3284360229345,0,1,NA
"NLD","KAZ",2001,0,0,2,0.003,0,0,26.58412,0.000369711,"KAZNLD",1.490927,1,0.01314708,-14,-1.023311,3,1.047165402721,-1.07157587542383,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","KEN",2001,0,0,1,0.004,3e-05,0,26.58412,0.000293574,"KENNLD",0.4017764,3,0.01835333,-12,-1.741364,2,3.032348580496,-5.28042265352684,-10.4143128429688,0.0310723250595386,-25.3284360229345,0,1,NA
"NLD","KHM",2001,0,0,2,0.056,0.03855384,0,26.58412,9.09e-07,"KHMNLD",0.3212263,3,0.000144288,-8,-1.969077,2,3.877264231929,-7.63463182201406,-3.25569957277931,0.337822999421506,-25.3284360229345,0,1,NA
"NLD","KOR",2001,0,0,4,0.081,0.00703084,0,26.58412,0.004405669,"KORNLD",11.25291,3,0.007209559,-2,-0.6253018,3,0.39100234108324,-0.244494467683564,-4.95744909096641,0.191573634329804,-25.3284360229345,0,1,NA
"NLD","LAO",2001,0,0,1,0,0,0,26.58412,1.01e-05,"LAONLD",0.3266408,1,0.003254859,-17,-2.454262,2,6.023401964644,-14.7830065525511,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","LKA",2001,0,0,2,0,0,0,26.58412,0.000338532,"LKANLD",0.8327451,1,0.01363954,-4,-2.063107,2,4.256410493449,-8.78143028390809,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","LSO",2001,0,0,2,0.001,0,0,26.58412,1.03e-06,"LSONLD",0.437819,1,0,-4,-1.861157,2,3.463905378649,-6.44687174281024,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","LTU",2001,0,0,1,0.02,0,0,26.58412,0.000647755,"LTUNLD",3.530147,1,0.02354067,0,-0.104479,3,0.010915861441,-0.00114047828749424,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","LVA",2001,0,0,1,0.021,0,0,26.58412,0.000493083,"LVANLD",3.572805,1,0.03246308,-2,-0.058413,3,0.003412078569,-0.000199309745450997,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MAR",2001,0,0,1,0.015,0.000570908,0,26.58412,0.000768926,"MARNLD",1.336775,3,0.01547733,-16,-2.012828,2,4.051476557584,-8.15492545644869,-7.46828246461429,0.082957446614903,-25.3284360229345,0,1,NA
"NLD","MEX",2001,0,0,6,0.026,0.005666037,0,26.58412,0,"MEXNLD",7.341882,3,0,-2,-1.748435,2,3.057024949225,-5.34500941709821,-5.17326534565021,0.178276104345034,-25.3284360229345,0,1,NA
"NLD","MKD",2001,0,0,1,0.015,0,0,26.58412,0.000198145,"MKDNLD",1.81592,1,0.02711004,-4,-0.2412756,3,0.05821391515536,-0.0140455973074586,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MLI",2001,0,0,2,0.002,0,0,26.58412,5.81e-05,"MLINLD",0.3068473,1,0.00955458,-4,-2.018474,2,4.074237288676,-8.223742037023,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MMR",2001,0,0,1,0.051,0,0,26.58412,2.44e-05,"MMRNLD",0.1389249,1,0.002112086,-17,-2.602681,2,6.773948387761,-17.6304267638062,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MNG",2001,0,0,1,0.016,0,0,26.58412,1.28e-05,"MNGNLD",0.5240146,1,0.00462295,0,-1.52741,2,2.3329813081,-3.56341897980502,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MOZ",2001,1.652439,3,3,0.079,0.07733206,1,26.58412,4.06e-05,"MOZNLD",0.2564415,3,0.00882316,-5,-1.940409,2,3.765187087281,-7.30600291084384,-2.55964666150742,0.426042763529463,0.502252378301406,1,1,0.333333333333333
"NLD","MRT",2001,0,0,2,0,0,0,26.58412,8.07e-05,"MRTNLD",0.4642298,1,0.02613673,-16,-2.260425,2,5.109521180625,-11.5496894147143,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","MWI",2001,0,0,2,0.059,0.03996925,0,26.58412,1.65e-05,"MWINLD",0.1467615,3,0.008915917,-6,-1.546014,2,2.390159288196,-3.69521972178105,-3.21964487025781,0.341907530601683,-25.3284360229345,0,1,NA
"NLD","MYS",2001,0,0,4,0.011,0,0,26.58412,0.002811092,"MYSNLD",3.915115,1,0.00884769,-7,-2.045126,2,4.182540355876,-8.55382202785126,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","NAM",2001,0,0,1,0,0,0,26.58412,2.2e-05,"NAMNLD",1.834294,1,0,-4,-1.884171,2,3.550100357241,-6.68899614020313,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","NGA",2001,0,0,3,0.2,0.000695992,0,26.58412,0.001696452,"NGANLD",0.3517997,3,0.04922505,-6,-1.881013,2,3.538209906169,-6.65541883023267,-7.27017237758081,0.0886206128886927,-25.3284360229345,0,1,NA
"NLD","NIC",2001,0,0,2,0.016,0.001923655,0,26.58412,0,"NICNLD",1.043601,3,0,-2,-1.030727,3,1.062398148529,-1.09504245643885,-6.25352825154816,0.124368117848529,-25.3284360229345,0,1,NA
"NLD","NOR",2001,0,0,1,0,0,0,26.58412,0.006136615,"NLDNOR",38.54959,1,0.04434411,0,-0.036781,3,0.001352841961,-4.9758880167541e-05,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","NPL",2001,0,0,1,0.144,0,0,26.58412,1.69e-05,"NLDNPL",0.2486184,1,0.002490275,-4,-1.938277,2,3.756917728729,-7.28194722448766,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","NZL",2001,0,0,1,0,0.03801537,0,26.58412,0.00053992,"NLDNZL",13.88286,3,0.009326124,0,-0.3871993,3,0.14992329792049,-0.0580501960085052,-3.26976472708592,0.336242862255951,-25.3284360229345,0,1,NA
"NLD","PAK",2001,0,0,6,0.257,0.03490727,0,26.58412,0.000882283,"NLDPAK",0.5106568,3,0.0200399,-16,-2.056293,2,4.228340901849,-8.69470779808579,-3.3550601617251,0.326817493633995,-25.3284360229345,0,1,NA
"NLD","PAN",2001,0,0,1,0,0,0,26.58412,0,"NLDPAN",4.046373,1,0,-1,-1.508134,2,2.274468161956,-3.43020276696335,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","PER",2001,0,0,7,0.186,0.0590421,0,26.58412,0,"NLDPER",1.981244,3,0,-1,-1.24061,3,1.5391131721,-1.90943919243898,-2.82950453004742,0.389392215701215,-25.3284360229345,0,1,NA
"NLD","PHL",2001,0,0,11,0.63,0.01472177,0,26.58412,0.001065681,"NLDPHL",0.9572807,3,0.00744353,-2,-1.697675,2,2.882100405625,-4.89286980611942,-4.21842792766572,0.245086849675626,-25.3284360229345,0,1,NA
"NLD","PNG",2001,0,0,1,0,0,0,26.58412,2.42e-05,"NLDPNG",0.5390032,1,0.004994598,-6,-1.315954,3,1.731734930116,-2.27888350822587,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","POL",2001,0.099338,1,2,0.297,0.03762278,0,26.58412,0.007733332,"NLDPOL",4.981199,3,0.03551654,-1,-0.0707,3,0.00499849,-0.000353393243,-3.28014556071032,0.335081379204792,-2.30922710228192,1,1,0
"NLD","PRT",2001,0,0,2,0.006,0,0,26.58412,0.007976261,"NLDPRT",11.72915,1,0.04856086,0,-0.176468,3,0.031140955024,-0.00549538205117523,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","ROU",2001,0,0,3,0.017,0.03395123,0,26.58412,0.001393699,"NLDROU",1.839729,3,0.02069081,-2,-0.110898,3,0.012298366404,-0.00136386423747079,-3.38283019558954,0.32380620809685,-25.3284360229345,0,1,NA
"NLD","RUS",2001,0,0,10,0.798,0.01029658,0,26.58412,0.003636235,"NLDRUS",2.100362,3,0.02276018,-4,-1.039016,3,1.079554248256,-1.12167413680596,-4.5759434767474,0.21755262741999,-25.3284360229345,0,1,NA
"NLD","RWA",2001,0,0,2,0.012,0,0,26.58412,3.16e-05,"NLDRWA",0.201057,1,0.02758893,-14,-1.869859,2,3.496372679881,-6.53772392282961,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","SDN",2001,1,2,1,0.003,0.001553503,0,26.58412,0.000270246,"NLDSDN",0.3775254,3,0.03303003,-17,-2.708145,2,7.334049341025,-19.8616690526502,-6.4672428915727,0.115816569985269,1.00000008273537e-11,1,1,0
"NLD","SLV",2001,0.675402,5,4,1.159,1.386972,0,26.58412,0,"NLDSLV",2.079684,3,0,-3,-1.547232,2,2.393926861824,-3.70396024627367,0.327122953681196,1.11520805571407,-0.392447209812075,1,1,0
"NLD","SVK",2001,0,0,1,0.001,0.002001087,0,26.58412,0.001035852,"NLDSVK",5.708083,3,0.01471075,-1,-0.2065405,3,0.04265897814025,-0.0088108066745763,-6.21406474106754,0.12601492642519,-25.3284360229345,0,1,NA
"NLD","SWZ",2001,0,0,1,0,0,0,26.58412,2.45e-06,"NLDSWZ",1.437635,1,0,-19,-1.771533,2,3.138329170089,-5.55965368967528,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","SYR",2001,0,0,1,0.027,0,0,26.58412,0.00042622,"NLDSYR",1.258422,1,0.0152933,-17,-2.646447,2,7.003681723809,-18.5348724869292,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","TCD",2001,0,0,2,0.1,0.00599053,0,26.58412,6.89e-05,"NLDTCD",0.1973156,3,0.04340483,-12,-2.260349,2,5.109177601801,-11.5485244830533,-5.11757538829834,0.181616408209045,-25.3284360229345,0,1,NA
"NLD","THA",2001,0,0,7,0.222,0.002425972,0,26.58412,0.002266804,"NLDTHA",1.893145,3,0.008434116,-1,-1.662573,2,2.764148980329,-4.59559946267253,-6.02152300603714,0.134367816958744,-25.3284360229345,0,1,NA
"NLD","TUR",2001,0,0,7,0.05,0.001278364,0,26.58412,0.004511059,"NLDTUR",3.119603,3,0.02515967,-3,-0.59279,3,0.3513999841,-0.208306396574639,-6.66217413572652,0.108530426741653,-25.3284360229345,0,1,NA
"NLD","TZA",2001,0,0,3,0.018,0,0,26.58412,0.000133797,"NLDTZA",0.3043393,1,0.01735284,-11,-2.171145,2,4.713870611025,-10.2344966077739,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","UGA",2001,0,0,3,0.012,0,0,26.58412,6.43e-05,"NLDUGA",0.2349841,1,0.01474686,-14,-1.928451,2,3.718923259401,-7.17176127851512,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","UKR",2001,0,2,1,0.009,0.004041072,2,26.58412,0.000766658,"NLDUKR",0.780738,3,0.01121995,-4,-0.7793815,3,0.60743552254225,-0.473424008712263,-5.511245273198,0.159281570615049,-25.3284360229345,0,1,1
"NLD","URY",2001,0,0,1,0,0,0,26.58412,0,"NLDURY",6.281377,1,0,0,-1.201866,3,1.444481881956,-1.73607366153893,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","USA",2001,0,0,27,0.153,0.008061157,0,26.58412,0,"NLDUSA",37.27362,3,0,0,-1.406701,3,1.978807703401,-2.78359077518189,-4.82069818313807,0.200508348481055,-25.3284360229345,0,1,NA
"NLD","VNM",2001,0,0,7,0.392,0.04987735,0,26.58412,0.000496327,"NLDVNM",0.4028251,3,0.007066223,-17,-2.643987,2,6.990667256169,-18.4832333466365,-2.99818828688714,0.368101672245761,-25.3284360229345,0,1,NA
"NLD","ZAF",2001,0,0,6,0.05,0,0,26.58412,0.002257551,"NLDZAF",2.621554,1,0.01877741,-1,-1.182427,3,1.398133610329,-1.65319093046049,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","ZMB",2001,0,0,1,0.005,0,0,26.58412,3.05e-05,"NLDZMB",0.3782736,1,0.006520858,-5,-1.792366,2,3.212575877956,-5.75811177606848,-25.3284360229345,0,-25.3284360229345,0,1,NA
"NLD","ZWE",2001,0,0,2,0.013,0.005439213,0,26.58412,5.52e-05,"NLDZWE",0.5480587,3,0.007425112,-14,-1.966229,2,3.866056480441,-7.60155236748103,-5.21412089585902,0.17586470533772,-25.3284360229345,0,1,NA
"NOR","AGO",2001,0,0,3,0.115,0,0,38.54959,0.001292177,"AGONOR",0.5261687,1,0.02162598,-13,-1.52958,2,2.3396149764,-3.57862827560191,-25.3284360229345,0,-25.3284360229345,0,1,NA
